sample_name,reference,northing,easting,location,suite,rock_name,rock_group,rock_origin,core,sio2,al2o3,fe2o3_tot,feo_tot,mno,mgo,cao,na2o,k2o,tio2,p2o5,so3,loi,sro,bao,nio,fe2o3,feo,cr2o3,ba_ppm,ce_ppm,co_ppm,cr_ppm,cu_ppm,ga_ppm,la_ppm,nb_ppm,nd_ppm,ni_ppm,pb_ppm,rb_ppm,sc_ppm,sr_ppm,th_ppm,u_ppm,v_ppm,y_ppm,zn_ppm,zr_ppm,Quartz_norm,Albite_norm,Anorthite_norm,Orthoclase_norm,Nepheline_norm,Leucite_norm,Kalsilite_norm,Corundum_norm,Diopside_norm,Enstatite_norm,Wollastonite_norm,Olivine_norm,Larnite_norm,Acmite_norm,K2SiO3_norm,Na2SiO3_norm,Rutile_norm,Ilmenite_norm,Magnetite_norm,Hematite_norm,Apatite_norm,Zircon_norm,Perovskite_norm,Chromite_norm,Sphene_norm,Pyrite_norm,Halite_norm,Fluorite_norm,Anhydrite_norm,Na2SO4_norm,Calcite_norm,Na2CO3_norm,Total_norm,quartz,orthoclase,plagioclase,perthite,biotite,hornblende,clinopyroxene,orthopyroxene,olivine,spinel,epidote,zircon,Score_1,Score_2,Score_3,Score_4,Score_5,Score_6,Score_7,rock_type
FR-abg172,Robinson(2014),28 44'28.46'' N ,35 20'08.51'' E,saudi_arabia,al_bad_granite,alkali_granite,igneous,plutonic,0,76.02,12.85,0.67,NaN,0.06,0.09,0.36,4.43,4.29,0.05,0.01,0.01,0.43,,,,NaN,NaN,,22,31,111,2,0,25,12,44,9,0,29,299,2.9,9.2,31,7.1,4,37,79,110,32.72245175,38.04774313,1.663582005,26.38908794,0,0,0,0.199446276,0,0.817845749,0,0,0,0,0,0,0,0.053253169,0.059715457,0,0.019286695,0.012912409,0,0.000225288,0,0,0,0,0,0.017634191,0,0,100.01,30.14,0,0,62.151,6.783,0,0,0,0,0,0,0,14.1660517536615,3.39853410594038,0.584585987971468,-1.64085335678953,0.0981414970834108,0.45292785888239,2.82991518618022,rhyolite
JK-HCB1,Knight(1997),,,cape_beaufort,st_peter_suite,<undefined>,igneous,plutonic,0,76.63,12.44,1.14,<undefined>,0.05,0.13,0.03,4.43,4.64,0.17,0.02,0,0.22,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.22648012,37.8458074,0.017420918,28.33343443,0,0,0,0.081780997,0,1.175827677,0,0,0,0,0,0,0,0.179800647,0.100898262,0,0.038304931,0,0,0,0,0,0,0,0,0,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,14.5258198142922,3.80325566786274,1.25060129435969,-1.4764751948125,0.217864064403717,0.410192836909877,3.17576349997991,rhyolite
NN-HSO,Neumann(1996),,,mount_painter,<undefined>,granite,igneous,plutonic,0,71.04,13.33,4.82,<undefined>,0.03,0.43,0.95,4.42,3.28,0.35,0.06,NaN,0.52,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.67505711,39.39690666,4.320734449,20.89680149,0,0,0,0.641196708,0,5.117921037,0,0,0,0,0,0,0,0.386220308,0.445092837,0,0.11989489,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8.63421931588135,0.969599846524819,2.69446904824565,-0.248074487958822,0.154759862254734,0.753653376402395,2.12768498026149,rhyolite
FR-dm01c,Robinson(2014),21 21'36.45'' N ,40 15'44.86'' E,saudi_arabia,makkah,tonalite,igneous,plutonic,0,64.34,15.74,5.59,NaN,0.08,1.36,3.82,4.41,2.18,0.73,0.25,0.01,0.63,,,,NaN,NaN,,1268,47,81,3,5,19,15,7.8,26,2,4.9,40,13,447,2,1.1,48,50,59,336,18.73774781,39.95938957,16.79344418,14.69302924,0,0,0,0,0.671850253,7.288884976,0,0,0,0,0,0,0,0.819501475,0.525140112,0,0.508217072,0.04157242,0,0.00035619,0,0,0,0,0,0.0185869,0,0,100,20,5,50,0,5,20,0,0,0,0,0,0,2.39830981484993,-2.21033584340261,0.788371647793319,0.106706562268356,0.27975381536728,0.631817794807852,1.27780415802622,dacite
FR-kw50,Robinson(2014),20 18'21.94'' N ,42 41'39.52'' E,saudi_arabia,kawr_suite,granite,igneous,plutonic,0,71.34,14.75,1.57,NaN,0.04,0.47,1.53,4.37,4.02,0.23,0.07,0.01,0.62,,,,NaN,NaN,,876,79,111,3,2,20,40,10,30,0,13,103,3.6,279,13,4.9,14,18,52,188,26.20258065,38.12388176,7.080361472,25.47026151,0,0,0,0.346908029,0,2.237280213,0,0,0,0,0,0,0,0.248687167,0.142056692,0,0.13705849,0.022403844,0,0.000343068,0,0,0,0,0,0.017902168,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,9.86130250316945,0.834314657272453,-0.5141128090609,-1.15856233118558,0.0487594900974756,0.311247504412389,2.74414267294983,rhyolite
FR-kw45,Robinson(2014),20 18'33.30'' N ,42 41'48.80'' E,saudi_arabia,kawr_suite,granite,igneous,plutonic,0,71.92,14.66,1.46,NaN,0.04,0.41,1.46,4.33,4.07,0.2,0.06,0.01,0.58,,,,NaN,NaN,,749,50,104,3,5,21,22,13,23,0,16,116,4.1,238,17,5.9,12,24,35,183,27.05086668,37.64875979,6.768599438,25.64462982,0,0,0,0.372339745,0,2.036092026,0,0,0,0,0,0,0,0.215548847,0.131675529,0,0.117097958,0.021737317,0,0.000341956,0,0,0,0,0,0.017844147,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,10.4078224342772,1.07605227060985,-0.450133216769937,-1.12891718678097,0.0253890701987927,0.268833705399628,2.77173907689077,rhyolite
FR-mu132,Robinson(2014),23 51'14.85'' N ,43 07'02.82'' E,saudi_arabia,Murdama,rhyodacite,igneous,volcanic,0,53.36,16.61,8.07,NaN,0.1,4.12,5.77,4.32,2.31,1.33,0.44,0.04,2.79,,,,NaN,NaN,,1453,57,43,111,43,21,22,8.5,30,50,9.1,60,16,886,4.9,2.3,176,16,82,183,0,41.29896772,20.47269137,16.56340081,0,0,0,0,5.173919558,11.43577345,0,1.680495021,0,0,0,0,0,1.583459354,0.804017162,0,0.94861572,0.02401295,0,0.013976931,0,0,0,0,0,0.078848849,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,-8.82060414338574,-5.10656601723343,-0.0734163487888004,-0.309831000876761,0.410666714009331,0.756478606525299,1.79670663472494,basaltic trachyandesite
MO-41104,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,65.79,15.89,4.69,NaN,0.08,1.8,4.4,4.3,1.69,0.54,0.17,NaN,0.74,,,,NaN,NaN,,522,62,NaN,30,33,0,NaN,134,24,21,NaN,38.3,15,622,NaN,NaN,89,5.4,68,10.8,21.31080653,38.61545004,19.09961485,11.07140312,0,0,0,0,1.339192029,7.21312257,0,0,0,0,0,0,0,0.60002091,0.43609587,0,0.342061274,0.001322621,0,0.003525555,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,3.68530458283289,-1.2562573483714,0.0773447240526544,0.321689071562443,0.220447639329749,0.533548287997767,0.743643312931709,dacite
JK-CGRP7,Knight(1997),-32.16929,133.553591,rocky_point,st_peter_suite,<undefined>,igneous,plutonic,0,75.91,12.61,0.84,<undefined>,0.04,0.11,0.37,4.25,4.3,0.14,0.01,0,0.14,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.66940562,36.71436231,1.715593626,26.55107846,0,0,0,0.211752827,0,0.893334009,0,0,0,0,0,0,0,0.149727935,0.075177969,0,0.019366768,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,13.9888246815005,3.47766842787089,0.848560207571676,-1.74251106571698,0.0594995965251394,0.310223499983131,2.82257249864085,rhyolite
MO-51309,Ogasawara(1996),,,halls_creek_mobile_zone,ord_river,tonalite,igneous,plutonic,0,67.82,16.02,3.95,NaN,0.07,1.25,3.76,4.23,1.57,0.46,0.15,NaN,0.53,,,,NaN,NaN,,412,49,NaN,11,12,20.1,NaN,7.1,17,7,NaN,53,8.7,405,NaN,NaN,47,12.9,57,139,26.46780574,37.77709114,17.83580376,10.19738849,0,0,0,0.560376616,0,5.996448453,0,0,0,0,0,0,0,0.508347853,0.365289142,0,0.300176565,0.016930006,0,0.00128567,0,0,0,0,0,0,0,0,99.99,25,0,40,0,15,8,0,0,0,0,2,0,5.86167926989486,-0.853423977278614,-0.114383531368533,0.409189749405728,0.179478278319642,0.371342553618991,0.537941549951827,dacite
FR-abg180,Robinson(2014),28 44'18.58'' N ,35 20'02.94'' E,saudi_arabia,al_bad_granite,alkali_granite,igneous,plutonic,0,76.21,12.56,0.85,NaN,0.06,0.15,0.25,4.23,4.55,0.12,0.01,0.01,0.41,,,,NaN,NaN,,43,56,130,2,4,19,24,24,24,0,16,160,2.2,8.7,17,10,4,41,24,186,33.13064606,36.30212846,1.135928839,27.97588925,0,0,0,0.169926247,0,1.028353358,0,0,0,0,0,0,0,0.127712505,0.075702045,0,0.019272344,0.021817464,0,0.000225121,0,0,0,0,0,0.017621069,0,0,100.02,30.717,0,0,64.993,2.321,0,0,0,0,0,0,0,14.2306123290742,3.65220627095168,0.913347778665406,-1.68072902954732,0.0459271471003059,0.27324522192104,3.06549063509871,rhyolite
MO-42703,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,62.3,17.38,5.12,NaN,0.08,2.29,5.47,4.22,1.55,0.63,0.17,NaN,0.82,,,,NaN,NaN,,571,35,NaN,27,25,0,NaN,145,15,16,NaN,43.8,13.9,581,NaN,NaN,81,6.5,62,12,15.56917828,38.2602981,24.1935974,10.29255437,0,0,0,0,1.672162569,8.510124243,0,0,0,0,0,0,0,0.70673443,0.480642496,0,0.345340078,0.001483666,0,0.003203414,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.45713829932762,-3.01047083170817,-1.02779041177289,0.659916710123525,0.151053484947502,0.390732806451754,0.737003541481117,andesite
MO-41301,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,68.34,15.26,3.47,NaN,0.07,1.56,3.99,4.21,2.01,0.43,0.13,NaN,0.82,,,,NaN,NaN,,597,58,NaN,19,9,0,NaN,98,22,19,NaN,52.5,8.8,479,NaN,NaN,50,6.3,43,10,24.94363294,37.35784919,16.60753932,13.00148861,0,0,0,0,1.630100063,5.434528698,0,0,0,0,0,0,0,0.472137235,0.318834844,0,0.258479147,0.001210149,0,0.002206414,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6.26588700226774,0.0191383720122314,-0.0778837158303674,-0.130148054254241,0.1673657380256,0.402087828217309,0.926967984987349,dacite
MH-30,hoesni_1985,,,monarto,monarto_granites,granite,igneous,plutonic,0,74.16,14.56,NaN,<undefined>,0.01,0.31,1.19,4.2,4,0.17,0.03,NaN,NaN,,,,0.34,0.72,,1713,102,NaN,NaN,NaN,NaN,NaN,24.8,17,NaN,NaN,135,2.8,407,NaN,NaN,8,6.5,NaN,141,31.20905446,36.26190169,5.653448165,25.38264606,0,0,0,0.707547934,0,0.642352382,0,0,0,0,0,0,0.100928173,0.012026255,0,0,0.058005479,0.016592952,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,rhyolite
FR-id163,Robinson(2014),27 01'15.74'' N ,41 19'17.49'' E,saudi_arabia,idah,alkali_granite,igneous,plutonic,0,76.28,12.87,0.86,NaN,0.03,0.08,0.4,4.2,4.54,0.05,0.01,0.01,0.33,,,,NaN,NaN,,26,30,105,1,0,18,10,11,17,0,25,156,3,5,18,7.1,3,25,36,101,33.0717848,35.92518902,1.846443932,27.81687388,0,0,0,0.235468561,0,0.929072951,0,0,0,0,0,0,0,0.053041159,0.076344536,0,0.019209912,0.011808739,0,0.000112196,0,0,0,0,0,0.017563986,0,0,100,41.14,0,0.202,58.659,0,0,0,0,0,0,0,0,14.3393384692072,3.48068389791185,0.775171334068848,-1.46717713887876,-0.020317321813965,0.233673111742157,3.06279237948501,rhyolite
FR-hn162,Robinson(2014),27 03'43.55'' N ,41 17'58.48'' E,saudi_arabia,hadn,rhyolite,igneous,volcanic,0,75.2,10.35,4.19,NaN,0.07,0.06,0.36,4.2,4.63,0.27,0.01,0.01,0.25,,,,NaN,NaN,,6,228,73,2,0,33,103,70,111,0,31,164,1,2,23,12,2,107,196,995,34.68529434,28.43522702,0,28.98540713,0,0,0,0,1.167963972,3.525339226,0,0,0,1.095717629,0,1.674243835,0,0.292741752,0,0,0.01963375,0.118900349,0,0.000229342,0,0,0,0,0,0.01795151,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,12.3625636777207,3.8562523696961,4.55972965746267,-1.5261207724352,0.0264135081242889,0.738061938318436,3.2387521271472,rhyolite
FR-abg179,Robinson(2014),28 44'32.20'' N ,35 20'12.32'' E,saudi_arabia,al_bad_granite,alkali_granite,igneous,plutonic,0,76.23,12.49,0.98,NaN,0.03,0.15,0.28,4.18,4.59,0.12,0.01,0.01,0.4,,,,NaN,NaN,,38,59,119,1,0,19,26,23,25,0,17,159,2.7,9.3,18,6.1,5,45,22,194,33.15867009,35.86069302,1.279253686,28.21027687,0,0,0,0.11285086,0,1.109042966,0,0,0,0,0,0,0,0.127670472,0.087251278,0,0.019266001,0.02274836,0,0.000112523,0,0,0,0,0,0.01761527,0,0,100.01,39.973,0,0,57.436,2.591,0,0,0,0,0,0,0,14.207009612044,3.68290257004842,1.05699024577953,-1.6486729964441,0.016745447954152,0.245312140720713,3.10432454763933,rhyolite
FR-id155,Robinson(2014),27 03'44.47'' N ,41 17'59.11'' E,saudi_arabia,idah,alkali_granite,igneous,plutonic,0,74.92,13.5,1.02,NaN,0.05,0.12,0.56,4.18,5,0.08,0.02,0.01,0.34,,,,NaN,NaN,,263,59,102,1,6,18,27,13,23,0,21,149,2.9,34,19,7.3,5,26,27,145,29.49001835,35.7177804,2.55300724,30.69836245,0,0,0,0.153328472,0,1.147823994,0,0,0,0,0,0,0,0.08476807,0.090443839,0,0.038375555,0.016933606,0,0.000112067,0,0,0,0,0,0.017543749,0,0,100.01,35.156,0,6.605,56.289,1.95,0,0,0,0,0,0,0,13.169784618155,2.66050146534127,0.358691980209213,-1.39483392734945,-0.0784814547806713,0.137805311440737,3.56755199836061,rhyolite
MO-32603,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,59.42,17.95,6.09,NaN,0.09,2.83,6.11,4.17,1.53,0.72,0.19,NaN,1,,,,NaN,NaN,,525,55,NaN,34,37,0,NaN,134,31,21,NaN,44.5,17,603,NaN,NaN,98,5.9,69,16.5,10.50585907,38.27474157,26.39594031,10.26812511,0,0,0,0,2.532402656,10.26581894,0,0,0,0,0,0,0,0.817693699,0.578777917,0,0.390745619,0.002065291,0,0.004083858,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-2.46946975914816,-4.10964154730074,-1.15183566804623,0.908372400995349,0.110737079577179,0.403971826696403,0.840303444282666,andesite
JK-PGMP1,Knight(1997),-32.140846,133.584077,matts_point,st_peter_suite,<undefined>,igneous,plutonic,0,70.47,14.51,2.49,<undefined>,0.09,0.97,1.32,4.15,4.08,0.38,0.12,0,0.98,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.22849921,36.59935239,5.703336481,25.71905544,0,0,0,0.791650478,0,4.077944189,0,0,0,0,0,0,0,0.414896276,0.227505444,0,0.23725728,0,0,0,0,0,0,0,0,0,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,8.62373764234307,0.896052398691375,0.076981647832263,-0.896342412377315,0.0523792527579613,0.166121054284521,2.84804134731198,rhyolite
FR-id159,Robinson(2014),27 03'44.28'' N ,41 17'58.70'' E,saudi_arabia,idah,alkali_granite,igneous,plutonic,0,75.43,12.95,1.24,NaN,0.06,0.14,0.58,4.15,4.48,0.1,0.02,0.01,0.36,,,,NaN,NaN,,237,58,116,1,6,17,27,14,22,0,20,136,2.7,33,20,13,4,27,36,164,32.15502143,35.66914954,2.663538651,27.66778472,0,0,0,0.172917642,0,1.387303283,0,0,0,0,0,0,0,0.106582161,0.110596838,0,0.038600851,0.019264934,0,0.000112724,0,0,0,0,0,0.017646745,0,0,100.01,26.917,0,1.328,68.426,3.329,0,0,0,0,0,0,0,13.4828437686021,3.11305626577512,0.892902826779837,-1.4313983364525,-0.0452110492199174,0.221909084157,3.03333334289495,rhyolite
JK-CGCB1,Knight(1997),,,cape_beaufort,st_peter_suite,<undefined>,igneous,plutonic,0,77.75,11.94,0.87,<undefined>,0.01,0.09,0.03,4.15,4.49,0.12,0.01,0,0.15,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.76814269,35.48467433,0.080099869,27.44125814,0,0,0,0.14774117,0,0.85477216,0,0,0,0,0,0,0,0.127028162,0.077068077,0,0.019169074,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,15.5223427315915,4.50953520964447,1.50404284390657,-1.62947977809831,0.0709828953174724,0.231806932920208,2.95356391843164,rhyolite
MO-42602,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,60.56,17.61,5.5,NaN,0.07,2.49,5.87,4.14,1.41,0.68,0.18,NaN,0.73,,,,NaN,NaN,,555,21,NaN,29,28,0,NaN,132,16,21,NaN,38.5,15,638,NaN,NaN,89,6.2,63,9.8,13.68069895,38.00395154,25.94114108,9.495612854,0,0,0,0,2.065466394,9.181122825,0,0,0,0,0,0,0,0.772333085,0.522751059,0,0.370212087,0.001226764,0,0.003483592,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,-1.21622443996593,-3.6869920557775,-1.15384521270031,0.579237081112298,0.0781554679413569,0.384580731265244,0.648543427073824,andesite
MO-41203,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,59.93,17.55,5.66,NaN,0.09,2.73,5.9,4.14,1.68,0.65,0.17,NaN,0.87,,,,NaN,NaN,,521,21,NaN,31,21,0,NaN,125,18,22,NaN,48.1,16.6,562,NaN,NaN,97,NaN,65,13,11.57795616,38.08694192,25.0129054,11.27604435,0,0,0,0,2.869773331,9.575403149,0,0,0,0,0,0,0,0.739914012,0.539163932,0,0.350428305,0.001630987,0,0.003732185,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1.895471013635,-3.73445941103819,-1.15947143058431,0.512976571943411,0.033329013961978,0.42491960247004,0.941480617327893,andesite
FR-su215,Robinson(2014),23 44'42.85'' N ,38 46'49.93'' E,saudi_arabia,shufayyah,tonalite,igneous,plutonic,0,65.44,15.65,4.41,NaN,0.07,1.89,4.07,4.14,2.22,0.59,0.16,0.01,1.13,,,,NaN,NaN,,476,30,66,24,4,16,11,4.7,16,1,6,41,13,343,1.9,1.9,70,25,42,165,20.72123813,37.27436427,17.70932098,14.51656308,0,0,0,0,1.204607389,7.16586164,0,0,0,0,0,0,0,0.658542256,0.411914168,0,0.323395505,0.020298069,0,0.002833195,0,0,0,0,0,0.018480415,0,0,100.02,25.386,0,64.856,0,5,4.758,0,0,0,0,0,0,3.41251909799974,-1.15885922821974,-0.0540532555821623,-0.121298499352482,0.132240308038183,0.374292970071917,1.23867409867823,dacite
FR-id156,Robinson(2014),27 03'44.38'' N ,41 17'59.55'' E,saudi_arabia,idah,alkali_granite,igneous,plutonic,0,75.27,13.34,1.03,NaN,0.05,0.12,0.57,4.14,4.79,0.09,0.02,0.01,0.35,,,,NaN,NaN,,268,84,101,1,0,18,40,18,32,0,21,140,3.3,33,18,9,4,25,32,140,30.8949337,35.42010671,2.60363725,29.45302912,0,0,0,0.229979004,0,1.147291524,0,0,0,0,0,0,0,0.09548489,0.091446244,0,0.038424171,0.016370401,0,0.000112208,0,0,0,0,0,0.017565974,0,0,100,40.435,0,3.522,54.595,1.448,0,0,0,0,0,0,0,13.4465608196444,2.87464077711675,0.505143836814074,-1.37604977795426,-0.0693780991254467,0.12607239299302,3.34502612029158,rhyolite
DB-051,Brett(1998),-32.173094,140.0158305,<undefined>,walter_outalpa_granite,granite,igneous,plutonic,0,70.06,15.53,2.25,<undefined>,0.05,0.54,2,4.12,4.425,0.27,0.075,NaN,0.29,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.44516952,35.85998451,9.209867681,27.52918743,0,0,0,0.342398855,0,2.972918001,0,0,0,0,0,0,0,0.290941029,0.202889807,0,0.146347339,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8.6036750427643,-0.0481711127105846,-0.600482657235326,-0.655104443501669,-0.108383269231476,0.0205410677769665,3.20423327506722,rhyolite
MO-41602,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,61.7,17.27,5.22,NaN,0.08,2.48,5.61,4.11,1.52,0.61,0.16,NaN,1.06,,,,NaN,NaN,,525,35,NaN,27,22,0,NaN,132,17,17,NaN,43.4,13,564,NaN,NaN,82,6.1,58,11.3,15.23031423,37.52052334,24.65938945,10.14774493,0,0,0,0,2.004378751,8.956730486,0,0,0,0,0,0,0,0.689046499,0.493430174,0,0.327281186,0.001406813,0,0.003225641,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,-0.178800272822984,-3.04572182802745,-1.02361902083008,0.533690002510557,0.0563466960113868,0.368128498739041,0.714451670282184,andesite
FR-hla112,Robinson(2014),21 18'12.17'' N ,43 51'21.03'' E,saudi_arabia,haml,granite,igneous,plutonic,0,70.39,14.72,2.21,NaN,0.06,0.67,1.77,4.11,4.7,0.29,0.08,0.01,0.38,,,,NaN,NaN,,1090,50,84,6,2,14,22,6.6,18,2,13,123,6.9,220,10,6.8,18,18,27,193,22.96916894,35.73379656,7.473979602,29.70717402,0,0,0,0,0.452159732,2.985255974,0,0,0,0,0,0,0,0.312513551,0.199296483,0,0.156114486,0.022922781,0,0.000683842,0,0,0,0,0,0.017842304,0,0,100.01,28.642,51.995,14.943,0,4.42,0,0,0,0,0,0,0,8.79512089997418,0.579129258547992,-0.172893605500424,-1.08382130457797,-0.0999347230968678,0.0893630187577722,3.4451260831225,rhyolite
MO-40905,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,60.43,17.42,5.52,NaN,0.07,2.49,5.68,4.08,1.78,0.67,0.17,NaN,0.96,,,,NaN,NaN,,556,51,NaN,20,64,14.5,NaN,133,22,34,NaN,53.4,89,566,NaN,NaN,29,7,0,12.3,12.90903761,37.49928736,24.58924608,11.93742556,0,0,0,0,2.377265009,9.081119387,0,0,0,0,0,0,0,0.761939581,0.525316831,0,0.350087831,0.001541665,0,0.002405522,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1.33599379551998,-3.63966119136084,-1.04534988464367,0.401786892773962,0.00957649831847512,0.34795189308864,1.00646875215101,andesite
HF-007,freeman_1995,416935,6459602,<undefined>,<undefined>,gabbro,igneous,plutonic,0,51.04,13.92,13.38,<undefined>,0.14,6.24,7.23,4.06,1.31,1.54,0.18,0.01,1.01,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,39.9329619,17.60334234,9.227374641,0,0,0,0,14.07573534,4.059752384,0,11.43702882,0,0,0,0,0,1.878835111,1.366031033,0,0.397669986,0,0,0,0,0,0,0,0,0.020199845,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-13.3705384449429,-3.71100328708652,4.49688194873018,1.11653709978641,0.532426092471216,1.29844710805895,1.06152310121343,trachybasalt
FR-su214,Robinson(2014),23 44'42.57'' N ,38 46'49.86'' E,saudi_arabia,shufayyah,tonalite,igneous,plutonic,0,65.08,15.76,4.59,NaN,0.07,1.99,4.01,4.06,2.18,0.62,0.16,0.01,1.16,,,,NaN,NaN,,459,30,68,32,6,18,10,3.9,19,10,6.1,41,13,349,0.9,0.1,75,25,44,168,20.69133217,36.64960477,18.54850497,14.28906153,0,0,0,0,0.466695682,7.891254367,0,0,0,0,0,0,0,0.693862073,0.429863579,0,0.324252852,0.020721915,0,0.003787608,0,0,0,0,0,0.018529408,0,0,99.99,18.81,0,69.685,0,5.5,6.004,0,0,0,0,0,0,3.01352363696631,-1.29213722504657,-0.0487513148266738,-0.0217593365869633,0.108568910840214,0.304592697303069,1.21250199392225,dacite
MO-41902,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,60.34,17.53,5.94,NaN,0.08,2.8,5.93,4.05,1.71,0.65,0.21,NaN,0.91,,,,NaN,NaN,,568,58,NaN,35,11,0,NaN,143,27,24,NaN,48.9,16,641,NaN,NaN,97,6.2,70,12.7,12.04661536,37.0428096,25.12564192,11.42701321,0,0,0,0,2.618022192,10.04286971,0,0,0,0,0,0,0,0.735576558,0.56251936,0,0.430344424,0.001584008,0,0.004189056,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1.65444565983155,-3.53764753507297,-0.895502459771709,0.805994678179443,0.0185480710037197,0.340054501865318,0.973293737162005,andesite
MO-41903,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,60.55,17.16,5.82,NaN,0.08,2.81,5.97,4.03,1.57,0.67,0.23,NaN,0.97,,,,NaN,NaN,,608,76,NaN,37,25,0,NaN,154,35,25,NaN,45.5,15.8,656,NaN,NaN,95,5.8,70,14.6,13.18545317,36.99664774,24.6890817,10.56899663,0,0,0,0,3.036628974,9.768358211,0,0,0,0,0,0,0,0.761000838,0.55318427,0,0.473064687,0.001827689,0,0.004444732,0,0,0,0,0,0,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,-1.47808018824743,-3.25445285388342,-0.753083409448358,0.567921028863357,0.0281372766744089,0.370037028503097,0.810067391812374,andesite
MO-41101,Ogasawara(1996),,,halls_creek_mobile_zone,sally_downs,tonalite,igneous,plutonic,0,62.05,17.42,5.59,NaN,0.08,2.21,5.51,4.03,1.64,0.61,0.19,NaN,0.87,,,,NaN,NaN,,506,46,NaN,31,38,0,NaN,145,23,19,NaN,53.8,15.2,573,NaN,NaN,85,4.2,65,15.4,15.77433853,36.5847313,24.94718688,10.86088587,0,0,0,0,1.231007487,9.032035886,0,0,0,0,0,0,0,0.685200697,0.525455902,0,0.386477241,0.001906548,0,0.003682843,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.148114483679879,-3.22661194838465,-0.691676388247365,0.848317231714037,0.00650423673366896,0.268829150287195,0.834803946146895,andesite
